amt,city_pop,recency,displacement,Time,merchant_,category_,gender_,location_,recency_segment_,is_fraud
226.9,35371,-3231529.0,47.22529278877245,8,427,4,0,0,1,0
9.4,17047,-8187749.0,46.08318730019793,7,252,12,0,0,1,0
316.51,128,-805587.0,88.32699819241678,3,674,9,1,0,1,0
44.7,761,-4997381.0,52.89990514906568,11,559,2,0,0,1,0
141.88,27971,-16663600.0,83.3113465063438,19,257,7,0,0,1,0
36.78,94014,-21586629.0,49.11162188532847,18,680,6,0,0,1,0
325.1,6469,-28446589.0,40.40102151740439,20,627,12,0,2,1,0
83.43,233717,-11791633.0,150.90617039285453,4,43,2,0,1,1,0
54.35,899,19033514.0,81.51635256456487,21,515,5,0,0,0,0
47.04,123,3148401.0,40.970838753734476,19,482,7,1,2,0,0
2.49,45100,-11897736.0,8.497186143200368,7,83,9,0,2,1,0
73.5,1080,-11931252.0,114.9849937136167,22,614,6,1,1,1,0
48.13,107941,-18447561.0,75.28585829976997,3,358,2,0,0,1,0
37.1,1302,-12175910.0,123.89968767754563,8,222,9,1,1,1,0
53.52,1312922,-9130845.0,72.5468987591248,6,463,2,0,0,1,0
13.39,276,4799939.0,81.56709566578208,16,76,7,0,0,0,0
107.23,133,-35144336.0,60.4149226417217,9,494,4,0,0,1,0
67.08,633,13410227.0,98.69439161156991,6,497,2,1,1,0,0
38.22,528,2440594.0,141.64717076535115,19,643,7,0,1,0,0
9.38,105549,3959779.0,109.94498647715318,17,3,0,1,1,0,0
8.47,149,-13727300.0,110.89730906857154,18,215,1,0,1,1,0
97.82,320420,17333672.0,28.87690814780912,22,69,6,0,2,0,0
22.26,895,-27566591.0,16.071011926825783,22,477,10,1,2,1,0
12.4,9772,27000490.0,42.2928952350933,16,180,5,1,2,0,0
64.27,320420,-25524728.0,99.58936297824566,9,93,9,0,1,1,0
178.83,18760,10849543.0,128.27335456895253,16,279,6,1,1,0,0
81.18,7268,22426891.0,103.80701008550803,22,596,6,1,1,0,0
99.76,269,18316995.0,110.45036969316193,23,374,0,1,1,0,0
73.82,1241364,18646125.0,102.95970343117085,5,363,3,1,1,0,0
48.6,4680,-1200022.0,107.6348432751795,1,130,4,1,1,1,0
3.77,3688,29866974.0,69.75829494871893,15,483,12,1,0,0,0
127.36,9772,-20268058.0,70.72323655843327,2,355,8,1,0,1,0
144.05,307,21946186.0,133.98279474595353,16,571,5,0,1,0,0
10.3,841711,20782376.0,104.26302446213197,7,561,1,1,1,0,0
52.32,53,5904656.0,29.894526782789526,10,18,3,1,2,0,0
128.67,1075,14765161.0,82.11252278635726,16,59,8,0,0,0,0
58.59,149,4969460.0,113.18834281835967,11,508,2,0,1,0,0
5.89,2307,1006944.0,78.53089224915847,4,597,8,0,0,0,0
7.52,475,2875891.0,89.44321167126427,16,516,13,0,0,0,0
91.0,923,-34153419.0,95.91989696734699,1,549,2,1,1,1,0
38.79,1892,-17414067.0,125.93378966449337,0,488,2,1,1,1,0
25.83,2078,-920725.0,53.47370625307476,15,606,7,0,0,1,0
48.03,343,20054882.0,72.13343864196706,17,252,12,0,0,0,0
3.57,192,2619197.0,28.923317769926143,0,503,11,1,2,0,0
109.23,27971,-28160543.0,111.22998190604953,18,671,7,0,1,1,0
48.69,126,17107700.0,5.5553740974019545,20,612,7,1,2,0,0
28.19,1312922,-3553569.0,91.78984359891314,18,80,5,0,1,1,0
96.62,50489,-15888660.0,111.88066413524457,20,188,6,0,1,1,0
55.01,105549,34516706.0,121.58213145096042,2,650,3,1,1,0,0
141.56,1645,3655136.0,15.062785781986001,21,236,0,0,2,0,0
4.77,1271,8825052.0,39.97901967149873,4,13,11,0,2,0,0
7.13,307,14419850.0,66.60848131200868,8,287,12,0,0,0,0
95.83,214518,-14670275.0,120.85469501196853,13,565,7,1,1,1,0
6.93,1789,-13218358.0,105.95301818974585,19,224,12,0,1,1,0
79.87,105549,-10488942.0,123.17642478089077,6,399,2,1,1,1,0
77.74,100,-17162155.0,53.25217508299668,0,394,4,0,0,1,0
7.85,77,8341016.0,139.09168766722328,22,504,11,0,1,0,0
13.3,248,68690.0,75.01033882992797,13,152,0,0,0,0,0
1.66,254282,34267329.0,66.46174692669405,0,615,9,1,0,0,0
42.17,1780,1681172.0,133.54754495297632,7,410,3,1,1,0,0
80.62,214518,22287025.0,41.18613601665585,13,202,7,1,2,0,0
2.54,8874,-4850185.0,113.37076776915764,18,575,12,0,1,1,0
65.04,4290,-5010821.0,108.46664967289772,13,566,5,1,1,1,0
55.94,8874,6389116.0,65.08370574485008,14,138,5,0,0,0,0
143.0,1190,11886567.0,148.99148323494526,17,666,0,0,1,0,0
156.61,2518,-4225494.0,42.43463888005259,20,15,6,1,2,1,0
196.21,579,3550932.0,23.651399785063845,20,364,6,0,2,0,0
4.42,817312,-17948442.0,20.911322329630313,17,110,9,1,2,1,0
153.95,207,-6050846.0,105.21155494859147,9,86,4,1,1,1,0
20.16,61,6937050.0,44.122089933371214,19,35,10,0,2,0,0
65.17,804,-1.0,86.53013707535362,18,657,1,1,0,1,0
38.75,2906700,-26484963.0,91.00074133816817,8,363,3,0,1,1,0
21.76,134056,12252303.0,44.25407785904669,14,551,10,1,2,0,0
107.15,177,-8504494.0,34.40100734235878,10,64,4,1,2,1,0
6.43,2691,-23633737.0,82.34255968210141,17,249,1,0,0,1,0
242.16,18182,9675877.0,101.6066846581391,20,424,7,1,1,0,0
85.36,10256,-33157925.0,109.5875216573826,8,463,2,0,1,1,0
6.54,241,24282490.0,95.01019120757837,18,8,11,0,1,0,0
62.02,1126,-25146448.0,13.727257512532953,16,314,1,1,2,1,0
103.55,145,-24977133.0,35.90210298387709,0,198,11,1,2,1,0
31.46,149,-5540800.0,123.35192877393446,20,100,6,0,1,1,0
83.67,42817,-26792496.0,85.571932483432,12,455,7,0,0,1,0
67.0,172817,12701815.0,74.56423676592506,5,474,2,1,0,0,0
47.06,320420,5920271.0,56.54997863639085,9,332,2,0,0,0,0
5.53,238602,-22651629.0,72.92333916405438,10,227,8,1,0,1,0
22.85,77,18058848.0,104.76351301469653,0,303,8,0,1,0,0
8.06,45303,15272545.0,91.9453074623319,3,618,9,0,1,0,0
62.46,123,21837595.0,88.14494644999262,16,599,1,1,0,0,0
110.87,276,-1.0,121.47672642374002,1,328,4,0,1,1,0
1.94,13422,18640135.0,30.78307115640235,11,429,12,1,2,0,0
91.68,54287,12008237.0,114.94909184909635,17,139,0,0,1,0,0
57.93,3684,-12895366.0,115.49837540617075,6,231,2,0,1,1,0
31.76,5196,26254521.0,63.444460045752045,16,660,7,1,0,0,0
8.44,191096,-39871867.0,118.48430062856836,19,148,6,0,1,1,0
79.71,18408,17519894.0,108.00737697219863,11,157,2,1,1,0,0
7.41,320420,-807463.0,39.83782844084894,0,535,8,0,2,1,0
2.83,589,-26310709.0,128.72946340494107,12,423,13,1,1,1,0
16.84,6434,17126221.0,28.159731525243565,22,38,7,1,2,0,0
2.75,2607,3073409.0,97.31669260708154,20,502,11,0,1,0,0
42.28,42384,-15978461.0,102.905046642165,20,78,7,0,1,1,0
22.82,11250,566581.0,136.70788688427362,6,479,3,1,1,0,0
9.75,54287,-10406707.0,101.0401265279036,13,575,12,0,1,1,0
4.07,129,9794573.0,107.24752304966938,12,606,7,1,1,0,0
72.4,19408,6216092.0,24.491246773157535,15,350,5,1,2,0,0
1.89,18459,5197033.0,98.27102050356221,2,387,12,0,1,0,0
40.21,27971,-36915207.0,85.27988081407238,21,492,6,0,0,1,0
104.14,53,-3734264.0,69.12439995536039,2,345,4,1,0,1,0
67.05,254282,5477171.0,47.22642879177924,6,518,2,1,0,0,0
2.14,145,2349031.0,51.43708275040952,1,403,12,1,0,0,0
124.17,635,-6556074.0,121.39646243853072,10,447,4,0,1,1,0
166.42,3684,8341663.0,71.92138511169856,2,217,4,0,0,0,0
2.31,743,-2635519.0,80.30622201005475,20,392,11,0,0,1,0
66.5,832,220210.0,103.08810572838443,22,378,1,1,1,0,0
68.74,1789,-3401442.0,89.1760658364225,23,39,7,0,0,1,0
51.58,397,33706275.0,81.48921942670123,6,157,2,1,0,0,0
7.83,11256,15738206.0,109.96155570401204,18,9,13,0,1,0,0
28.96,2078,10129835.0,47.2530309751081,13,493,5,0,0,0,0
398.72,471,-6949304.0,130.28272645503037,6,301,8,1,1,1,0
84.02,540,-28866875.0,105.1624052898523,16,114,10,0,1,1,0
14.59,759,-34662479.0,73.41164430454168,21,66,7,1,0,1,0
13.27,77,-7409996.0,97.5358699713439,20,151,0,0,1,1,0
61.75,151815,-3395051.0,75.40194774656281,13,276,5,1,0,1,0
12.73,1762,-34812852.0,76.9937337343323,17,148,6,1,0,1,0
123.04,54287,38243596.0,103.59294443887663,14,289,0,0,1,0,0
4.04,1274,835964.0,70.48539467403492,4,604,11,0,0,0,0
93.21,15426,2320087.0,98.26930680393069,17,169,7,0,1,0,0
62.3,75903,-16196090.0,98.12272810567825,14,155,6,0,1,1,0
1.83,1139,-19122761.0,57.50485531753048,8,304,11,0,0,1,0
236.18,84106,-34487910.0,102.24242681998808,4,415,4,0,1,1,0
1.01,759,-5141032.0,28.532957232257356,6,535,8,1,2,1,0
372.3,35371,-4381727.0,94.7020118326667,16,27,11,0,1,1,0
45.52,973849,5829927.0,84.1764479432907,1,522,2,0,0,0,0
26.13,48194,-29777413.0,90.26987370113001,22,174,11,1,1,1,0
79.79,17047,-8321150.0,96.73870409359854,3,288,0,0,1,1,0
53.87,4049,8489450.0,143.46797426869725,20,326,5,0,1,0,0
105.33,1930,-38135029.0,82.92954761442054,6,217,4,0,0,1,0
43.33,49,-19672454.0,87.31932802919928,7,298,9,1,0,1,0
25.18,77,11114392.0,110.41671622623902,13,457,6,0,1,0,0
1.04,207,-14030712.0,10.053496842715036,22,102,5,1,2,1,0
45.61,540,707647.0,68.00578373103335,23,155,6,0,0,0,0
143.79,1241364,-38151730.0,152.88786353844085,23,364,6,0,1,1,0
3.61,520,-13858920.0,91.03006236769227,16,67,12,0,1,1,0
87.75,1195,-6911089.0,129.46535921949086,4,302,8,1,1,1,0
63.26,1645,-17116834.0,23.777454311128402,11,208,2,0,2,1,0
33.71,450,8774048.0,92.81628674924504,18,519,7,1,1,0,0
1.06,85,11322920.0,123.7150962501601,23,223,5,0,1,0,0
150.5,124967,11651450.0,73.48587595756631,16,122,7,1,0,0,0
69.97,899,26067682.0,89.83415048339954,23,541,1,1,0,0,0
76.25,1645,999337.0,106.45846863943109,13,204,5,1,1,0,0
29.53,8874,-21248366.0,83.51415498586162,16,188,6,0,0,1,0
54.06,6951,11221160.0,75.81118762561651,19,679,6,0,0,0,0
68.78,1139,17058992.0,84.86395760486825,7,522,2,0,0,0,0
52.36,343,14931716.0,104.80408627614493,9,107,2,0,1,0,0
18.89,3684,-608541.0,115.4736235015787,21,274,5,0,1,1,0
27.35,18408,13494011.0,66.73210117852456,22,376,0,1,0,0,0
65.73,757530,9534895.0,88.18840441604611,2,316,4,1,0,0,0
2.73,1139,-29966269.0,32.108494231354314,3,616,11,0,2,1,0
58.98,823,3988938.0,91.50091670388522,15,128,1,1,1,0,0
192.14,2691,15663471.0,134.90883838077818,9,533,4,0,1,0,0
9.79,1645,-33825504.0,103.38959225403283,22,356,1,0,1,1,0
9.61,4005,-33525084.0,100.17084681427109,10,429,12,1,1,1,0
29.27,145,9592318.0,91.00769036562018,13,313,1,1,1,0,0
29.41,7268,-13681093.0,77.2820173811245,13,160,5,1,0,1,0
16.21,1288,-5855521.0,110.93795879322565,12,343,10,0,1,1,0
52.54,1312922,28576034.0,51.804666496919054,12,512,6,0,0,0,0
48.57,172817,-1701644.0,97.99582046873705,1,146,4,1,1,1,0
3.4,1979,-6679923.0,80.20404663360226,6,674,9,1,0,1,0
66.57,54287,-23909529.0,136.7604004973733,5,474,2,0,1,1,0
106.75,633,4826374.0,58.80105730143789,17,80,5,1,0,0,0
53.91,1666,22906596.0,104.82994121225553,22,344,5,1,1,0,0
25.89,21125,19856141.0,99.39612723045192,14,670,12,0,1,0,0
17.75,84106,23414378.0,117.49503074203295,16,529,7,0,1,0,0
129.4,1789,-27444126.0,95.53981124363938,5,87,4,0,1,1,0
63.03,94014,-7284411.0,103.38208865917473,14,136,10,0,1,1,0
17.29,2078,-23924856.0,18.19857504736283,13,577,10,0,2,1,0
46.67,17047,-24201732.0,89.410241794428,17,686,1,0,0,1,0
134.46,123,83851.0,82.74875444650314,17,67,12,1,0,0,0
303.65,260,17429566.0,110.21987534890646,9,144,12,0,1,0,0
2.38,2691,-15452608.0,125.62460012371959,17,58,13,0,1,1,0
6.67,1312922,18779106.0,66.44912589186437,5,618,9,0,0,0,0
77.68,1645,-26543861.0,94.07752999870902,20,512,6,1,1,1,0
35.21,5196,-22546167.0,22.643105904270417,18,506,6,1,2,1,0
5.36,381459,-12248846.0,57.37333185442962,22,282,11,1,0,1,0
22.09,733,25832989.0,96.06149817380381,13,538,0,0,1,0,0
108.79,35705,-8040364.0,97.87485818719637,3,196,4,1,1,1,0
7.91,103927,16512317.0,101.27908933191408,10,454,12,0,1,0,0
91.02,198,9932269.0,101.71197508646958,1,358,2,1,1,0,0
47.46,42817,-39673902.0,30.699928628208028,14,213,6,0,2,1,0
121.57,1139,-3937337.0,83.98594101973161,8,550,4,0,0,1,0
76.05,2078,-36077853.0,65.0436268570848,19,512,6,0,0,1,0
64.31,320420,-14135510.0,53.41616996739827,1,607,2,0,0,1,0
78.4,77,774969.0,29.016224275462772,4,543,4,0,2,0,0
53.14,8007,-9568720.0,93.26888352226503,6,668,1,0,1,1,0
98.91,477,-20552349.0,41.64864079516914,8,282,11,1,2,1,0
4.2,112,-19811062.0,137.87217051975495,14,506,6,1,1,1,0
147.4,260,-21020783.0,32.186357848386564,18,390,0,0,2,1,0
149.34,217,-20259216.0,46.47169717833267,5,345,4,0,0,1,0
53.03,4508,-1228667.0,95.52508488904402,23,391,7,0,1,1,0
129.92,27020,-13207503.0,86.526491169233,12,45,7,1,0,1,0
75.36,932,6219595.0,108.80070785724561,16,91,6,0,1,0,0
111.84,4603,-17391507.0,134.3272505329518,10,497,2,1,1,1,0
138.48,171170,15278638.0,74.56320903024242,1,602,4,1,0,0,0
71.06,4542,-10084168.0,89.2216790192391,7,243,2,0,0,1,0
5.29,606,-13230470.0,111.34548594807288,23,286,13,0,1,1,0
6.46,597,2840467.0,96.6871924700358,1,557,11,0,1,0,0
4.76,2211,-1205976.0,73.46343297301792,22,426,8,0,0,1,0
90.62,2054,34597933.0,28.467875879095967,5,27,11,1,2,0,0
37.25,15269,6392876.0,75.05191516234191,13,465,10,1,0,0,0
103.73,647,-8838949.0,48.1758891497394,7,468,4,0,0,1,0
4.85,2872,-17942404.0,99.6148991466884,20,612,7,0,1,1,0
62.39,1126,6892547.0,79.74137224521364,20,249,1,1,0,0,0
110.1,2078,-11108257.0,33.23567867993977,3,328,4,0,2,1,0
39.64,85,-2752474.0,117.78372574840478,19,657,1,0,1,1,0
149.71,5619,-16482095.0,105.31735726856412,13,61,7,1,1,1,0
51.2,123,12690647.0,90.32789648887015,19,122,7,1,1,0,0
25.23,269,6500619.0,147.16634826138454,1,407,2,1,1,0,0
112.4,276,4358273.0,18.93799766889081,3,73,4,0,2,0,0
30.77,42384,-7538222.0,94.50771758230385,5,62,9,0,1,1,0
76.07,46,22373782.0,90.39356718612447,10,602,4,0,1,0,0
1.65,18408,-39533005.0,117.41020605771753,16,676,9,1,1,1,0
26.83,606,4479054.0,133.52831700781007,15,546,7,0,1,0,0
25.4,191096,38073891.0,21.041191281048963,21,69,6,0,2,0,0
60.16,23727,-2702325.0,88.57238057220208,14,7,6,1,0,1,0
48.42,795,-23688598.0,40.97516624834708,14,126,7,1,2,1,0
90.68,4677,-1013313.0,49.53519500527323,10,468,4,1,0,1,0
198.73,525713,18742715.0,103.41020656225199,10,645,4,0,1,0,0
33.41,172817,-20426033.0,36.29265434543467,7,478,3,1,2,1,0
94.37,92043,31810173.0,96.71244205567228,15,257,7,0,1,0,0
2.82,61,21547815.0,74.00149597932693,7,189,11,0,0,0,0
2.79,218,-10813494.0,106.99460914556627,15,576,1,1,1,1,0
69.23,149,27888158.0,118.56772412865814,14,689,10,0,1,0,0
2.36,149,-1702223.0,55.71832225646689,21,297,9,0,0,1,0
2.04,973849,-11010047.0,102.82526870897108,18,527,13,0,1,1,0
68.79,973849,-20088100.0,145.3813707673581,7,231,2,0,1,1,0
105.7,3805,-3108478.0,43.20457548644152,17,170,1,0,2,1,0
73.24,1789,9307794.0,50.69236719774808,14,565,7,0,0,0,0
17.69,320420,13756325.0,63.994911953332405,22,656,12,0,0,0,0
19.69,337,-20079046.0,141.41160193079227,14,653,10,0,1,1,0
5.44,167,-28718512.0,43.21801801290822,22,641,9,0,2,1,0
150.86,743,-6831995.0,108.11434290286965,15,402,6,0,1,1,0
33.08,450,-10772287.0,82.66737016354097,18,66,7,1,0,1,0
76.08,18408,24129030.0,97.1182243252182,0,407,2,1,1,0,0
165.08,475,-13709255.0,40.53644515767169,15,248,5,0,2,1,0
802.14,337,2910995.0,112.42653890755653,10,137,9,0,1,0,0
1.38,308,21565769.0,46.61313243483629,7,293,8,1,0,0,0
21.28,7268,31450491.0,97.31054345356434,21,7,6,1,1,0,0
4.09,214518,-40941649.0,69.9890190859355,6,287,12,1,0,1,0
2.18,3487,-21888971.0,116.34835626453628,10,42,12,0,1,1,0
44.41,233717,36284398.0,142.90394281643705,12,213,6,0,1,0,0
27.49,6841,15192401.0,61.84375738860123,12,576,1,0,0,0,0
84.53,137,9063111.0,94.94392978924569,18,603,6,1,1,0,0
8.79,92337,-18377151.0,100.3136081834756,16,339,13,1,1,1,0
10.24,899,-12653012.0,102.53746863744067,13,433,10,1,1,1,0
105.22,13835,17417491.0,103.18478229848465,16,652,7,1,1,0,0
47.75,248,-21298292.0,97.97940003265666,20,205,1,0,1,1,0
25.69,1661,-1679479.0,80.70995522880267,16,85,7,0,0,1,0
8.78,19408,15123230.0,33.0114922100414,14,531,12,1,2,0,0
197.17,107941,12350981.0,45.401635025582095,1,570,4,0,0,0,0
92.76,389246,28801199.0,43.78835998121029,2,509,1,1,2,0,0
34.34,54287,16430863.0,78.84838143305437,22,422,10,0,0,0,0
18.43,258,41970380.0,27.317128332444774,14,343,10,1,2,0,0
1390.28,84106,11637807.0,114.37125293333202,14,462,12,0,1,0,0
74.7,841711,-4034492.0,127.84751799773997,9,508,2,1,1,1,0
84.53,46,22261428.0,61.3247669393507,1,494,4,0,0,0,0
35.54,370,-23984371.0,138.13180634211295,3,488,2,1,1,1,0
71.37,525713,-29178807.0,41.624105094778876,19,662,0,0,2,1,0
55.32,128,16672404.0,112.13708451609163,23,406,5,1,1,0,0
2.47,641349,32888018.0,124.84340093747161,13,220,10,0,1,0,0
2.29,84861,42736031.0,126.4694772860526,6,594,11,1,1,0,0
7.44,94014,6154983.0,98.45873483277015,23,67,12,0,1,0,0
135.05,84106,22677998.0,111.6858695356159,14,126,7,0,1,0,0
25.14,276896,-14155715.0,95.83442789658032,21,493,5,1,1,1,0
7.0,633,-2209285.0,120.80514464537043,17,350,5,1,1,1,0
63.28,198,13451706.0,99.18747243649285,11,332,2,1,1,0,0
17.09,1312922,3537902.0,79.98820518907209,15,416,8,0,0,0,0
1.13,606,-5495295.0,89.23129670696649,12,412,1,0,0,1,0
71.34,84106,32247868.0,106.88551227553172,10,622,2,0,1,0,0
75.49,3032,3024431.0,99.57039297580204,3,10,1,1,1,0,0
63.95,286,-10822034.0,91.34055947014649,17,470,0,1,1,1,0
29.76,759,37919000.0,67.30256378606892,22,204,5,0,0,0,0
912.11,1595797,-28112552.0,131.44670065605797,23,587,9,1,1,1,0
29.06,18408,20666736.0,124.8778286873187,5,428,4,1,1,0,0
35.56,224256,3161151.0,107.71023826532634,4,635,3,0,1,0,0
32.61,1126,2304826.0,121.58975755164116,2,265,9,1,1,0,0
8.84,3085,-1.0,145.3832691273973,22,438,12,1,1,1,0
91.51,2471,5392146.0,92.08220837741976,18,124,5,1,1,0,0
5.45,30770,-22346293.0,128.49548579463195,2,65,8,1,1,1,0
69.97,743,-8967247.0,114.96479776926205,20,546,7,0,1,1,0
104.91,530,25461552.0,121.28132007438944,4,459,4,0,1,0,0
58.23,71485,25230275.0,126.55558651844869,21,687,11,0,1,0,0
53.19,2644,-19762952.0,62.519827358047735,13,659,12,0,0,1,0
92.3,260,-10689541.0,56.08045549880986,1,280,3,0,0,1,0
79.42,19408,-10091289.0,105.78036045036882,9,407,2,1,1,1,0
10.12,4878,6069149.0,115.64678972328865,23,525,10,1,1,0,0
22.22,5196,141566.0,144.46232768342844,19,152,0,1,1,0,0
83.5,493806,-15318285.0,52.98581245174422,3,474,2,1,0,1,0
66.26,795,-40914329.0,105.9805675261561,20,111,6,1,1,1,0
113.51,1241364,-9804484.0,117.30282681339429,3,687,11,1,1,1,0
8.19,3096,2146474.0,106.79861254828806,23,670,12,1,1,0,0
22.77,1190,11278680.0,130.72263464258407,17,180,5,0,1,0,0
139.68,1302,25518268.0,45.17219422029578,6,287,12,1,0,0,0
198.93,378909,-5275032.0,52.65664094999756,11,442,4,0,0,1,0
81.07,2135,-7189069.0,81.04020665231572,14,450,0,0,0,1,0
74.91,310,19926612.0,65.6419484017364,10,605,2,0,0,0,0
52.55,1645,33955820.0,110.59136538327886,15,565,7,1,1,0,0
64.33,229,7708801.0,87.86557287686428,13,215,1,1,0,0,0
57.64,7155,-19927311.0,76.2553488039448,5,600,3,0,0,1,0
299.39,381459,-16938502.0,119.65749170270371,22,110,9,1,1,1,0
7.62,23,-20107299.0,25.775603029347554,4,598,9,0,2,1,0
62.9,77,-22334700.0,42.156041224220075,0,77,2,0,2,1,0
93.61,743,20987017.0,93.58034829264277,8,359,4,0,1,0,0
898.27,42817,18637997.0,91.36133809536754,20,409,12,0,1,0,0
92.4,233717,32163583.0,115.70431731274857,15,60,7,0,1,0,0
48.9,1179,26407899.0,35.93882845584219,11,255,3,0,2,0,0
5.32,9587,-41821535.0,61.733471219238034,4,193,11,0,0,1,0
4.8,100,15257256.0,99.60846417133878,16,454,12,0,1,0,0
172.79,2872,-9615064.0,46.6204551903731,5,494,4,0,0,1,0
39.06,218,-30402592.0,86.64883908789764,21,81,0,1,0,1,0
68.83,18182,25852796.0,105.74849864043232,1,243,2,1,1,0,0
12.43,100,25681966.0,30.389404633017314,13,579,5,0,2,0,0
284.0,3688,10419686.0,74.16046690075765,22,127,12,1,0,0,0
106.41,1423,25386036.0,113.5203857054975,14,113,5,0,1,0,0
1.26,45303,-10159917.0,86.50113651783403,10,152,0,0,0,1,0
17.01,1420,-5808756.0,92.05213908869791,13,219,1,0,1,1,0
98.42,5662,5302222.0,86.15172732772864,4,194,4,1,0,0,0
54.16,218,-38925919.0,97.2030576647614,2,360,2,1,1,1,0
46.08,149,32167759.0,103.10460170890799,9,549,2,0,1,0,0
102.68,1126,13289045.0,135.65396401428507,3,72,11,1,1,0,0
110.27,123,22162959.0,99.48478085633357,1,329,4,1,1,0,0
93.97,276,-22038318.0,104.49775567791501,22,148,6,0,1,1,0
131.74,686,1625970.0,96.81068030736392,14,480,12,1,1,0,0
10.03,60,14079113.0,104.67356716428797,12,132,6,1,1,0,0
6.57,18408,-36097504.0,12.172524019643742,23,517,13,1,2,1,0
26.12,498,4832999.0,123.57943462510595,19,85,7,0,1,0,0
8.83,53,723760.0,48.60162327314804,21,141,12,0,0,0,0
63.71,606,5039089.0,103.33936228733207,2,691,2,0,1,0,0
267.13,673342,15733679.0,72.34385768960503,18,323,0,1,0,0,0
47.47,258,-1686468.0,107.59602738013577,7,323,0,1,1,1,0
128.93,1645,-9374400.0,62.59804851870218,9,267,12,1,0,1,0
133.59,145,7523463.0,116.58546767125202,14,136,10,1,1,0,0
188.19,320420,-15235298.0,50.67314962188374,5,608,4,0,0,1,0
19.01,33804,-38070942.0,77.33725334625024,17,667,7,1,0,1,0
62.61,381459,29323786.0,40.427335891015915,4,29,4,1,2,0,0
151.09,1645,-10656677.0,125.47768281058205,21,462,12,1,1,1,0
33.05,18459,21228522.0,34.007079128078054,15,182,10,0,2,0,0
60.51,2383912,16431615.0,130.13376375545613,4,334,1,0,1,0,0
16.52,1334,-16742643.0,76.55396037622205,19,672,6,0,0,1,0
67.65,606,14528543.0,109.02489240293424,12,564,10,0,1,0,0
90.72,595,-6975476.0,75.80532882838307,15,251,6,1,0,1,0
114.92,475,-30402822.0,56.165078442449655,15,263,0,0,0,1,0
6.96,192,-4566505.0,86.95006593615541,17,500,10,1,0,1,0
52.61,128354,19710721.0,18.020363589509007,0,589,3,0,2,0,0
84.51,277,-1853441.0,108.95770050001596,18,322,6,1,1,1,0
15.99,258,-8932815.0,65.871259437958,17,380,5,1,0,1,0
107.24,753116,-2919770.0,88.53736069215952,14,620,5,0,0,1,0
62.16,14871,498895.0,29.858046393333606,6,118,3,0,2,0,0
7.85,166081,-25865412.0,80.78543757764321,14,504,11,0,0,1,0
44.81,186140,-27879597.0,120.11668659977693,20,557,11,0,1,1,0
66.15,7987,13290118.0,117.53560653061012,1,309,4,1,1,0,0
13.93,217,-22282396.0,100.81796608758393,16,159,10,0,1,1,0
96.61,606,-5749778.0,84.68505841753783,21,195,0,0,0,1,0
29.06,310,8805361.0,28.450682897506262,14,546,7,0,2,0,0
44.77,94014,-13251105.0,88.91611847736115,3,475,8,0,0,1,0
87.16,9587,-5269887.0,78.53016228423398,2,645,4,0,0,1,0
270.49,54287,11255759.0,114.68226828455954,10,535,8,0,1,0,0
99.25,372,-12797231.0,99.08488459355962,18,320,0,0,1,1,0
8.92,5438,923169.0,84.53780271696591,1,42,12,0,0,0,0
3.68,302,14004762.0,100.59483582651904,16,690,5,0,1,0,0
96.96,1186,-11599970.0,105.48724059481161,9,563,4,0,1,1,0
148.52,1063,-18249384.0,45.36570114651005,7,494,4,1,0,1,0
8.45,35371,-32955913.0,81.52186048348314,18,555,11,0,0,1,0
52.95,34882,2860125.0,112.69204412262077,17,489,10,0,1,0,0
27.32,4653,20957.0,49.17714582983397,12,320,0,1,0,0,0
79.88,389246,8695379.0,87.15566302842412,23,161,10,1,0,0,0
5.51,381459,-14588653.0,34.588483381117726,23,6,11,1,2,1,0
9.04,1643,5564800.0,92.5544041038715,20,163,10,0,1,0,0
89.9,2208,-15693074.0,73.02191377299567,23,171,5,1,0,1,0
202.38,15623,7158554.0,110.9099207262629,5,447,4,0,1,0,0
4.12,1288,-15002456.0,63.295095251386634,19,500,10,0,0,1,0
7.04,923,-23858042.0,131.21821226614088,0,434,8,1,1,1,0
440.29,110,-31763201.0,113.94037625430879,14,441,13,1,1,1,0
88.7,85,-11300684.0,99.75714185296724,22,327,8,0,1,1,0
440.98,14871,19999160.0,72.42787331987574,23,528,11,0,0,0,0
117.7,832,-18669708.0,108.35235963539715,14,656,12,1,1,1,0
53.05,1360,-29936542.0,88.52803901855518,14,562,7,1,0,1,0
14.39,519,15094388.0,113.6013605691786,12,388,1,1,1,0,0
6.71,18182,2555720.0,52.26761467079372,16,132,6,1,0,0,0
17.35,307,-5250746.0,151.55653658081368,22,274,5,0,1,1,0
7.44,84106,32668537.0,70.22913604895132,22,491,12,0,0,0,0
44.9,5760,-24050693.0,45.22411274516737,20,477,10,0,0,1,0
61.53,105549,4196089.0,100.94548743592775,20,458,1,1,1,0,0
56.72,937,3077744.0,67.90196032560583,13,167,0,1,0,0,0
4.11,35705,20389732.0,116.65065320159408,10,597,8,1,1,0,0
113.96,276,23344673.0,59.17481136471641,7,645,4,0,0,0,0
1.24,301,-14666483.0,85.75076403162463,4,201,12,1,0,1,0
126.75,54287,43091624.0,134.9927209258126,15,433,10,0,1,0,0
87.96,92043,4918146.0,94.89760234276152,7,331,1,0,1,0,0
