amt,city_pop,recency,displacement,Time,merchant_,category_,gender_,location_,recency_segment_,is_fraud
63.31,205,-14757942.0,115.24845810261597,2,208,2,0,1,1,0
137.97,263,1250284.0,127.86750945570581,12,260,5,0,1,0,0
3.72,43,2816374.0,126.43748573212999,5,17,12,0,1,0,0
75.73,1261,-2667661.0,62.4788927133397,22,333,6,1,0,1,0
12.71,1791,7457986.0,46.83779991285362,21,163,10,0,0,0,0
4.88,910148,-16338562.0,109.4379674728159,14,154,13,0,1,1,0
42.98,26551,2375698.0,81.51546795526671,8,357,3,0,0,0,0
52.59,116155,-8133251.0,109.14348749762375,23,314,1,0,1,1,0
28.13,2135,-8607949.0,99.58504208556184,8,372,11,1,1,1,0
107.67,19685,4919467.0,2.7299354243284766,15,80,5,0,2,0,0
60.15,341,-25204587.0,138.44295662269886,13,603,6,0,1,1,0
99.98,2566,20447939.0,127.50089743423514,11,563,4,0,1,0,0
19.18,338,-336803.0,118.376412931669,17,471,6,0,1,1,0
1.56,34153,35193705.0,86.05771065994531,17,170,1,0,0,0,0
6.44,1186,29398015.0,134.0289328323626,15,127,12,0,1,0,0
56.13,217,10584960.0,66.109057661262,19,380,5,0,0,0,0
144.31,16183,6712238.0,99.2054102508055,19,312,10,0,1,0,0
93.82,4367,-141868.0,110.75272954119485,2,605,2,1,1,1,0
12.87,391389,-8103556.0,96.47333870066998,20,165,1,0,1,1,0
2.36,1022298,-4053946.0,114.29207385432692,17,246,12,1,1,1,0
6.38,324,-5574694.0,90.91254451037317,21,93,9,0,1,1,0
9.12,137,-23058107.0,121.02147535790277,4,387,12,1,1,1,0
11.31,760,3608786.0,111.47901971657251,14,322,6,0,1,0,0
191.21,910148,13052996.0,93.07224578397914,18,486,11,0,1,0,0
9.22,48194,7697185.0,66.98335757852462,20,82,9,1,0,0,0
2.09,24536,4223004.0,110.24509715005833,17,501,13,0,1,0,0
870.2,241,875149.0,78.95556828106905,18,438,12,0,0,0,0
185.36,158701,25417418.0,64.663411638232,19,244,9,1,0,0,0
30.28,144160,-39711132.0,97.27665363760914,22,72,11,0,1,1,0
31.35,13422,4264673.0,67.12355097928715,23,251,6,1,0,0,0
152.01,1446,-7739948.0,27.596680714983318,7,201,12,1,2,1,0
34.2,1089,-7130237.0,118.22826868160234,2,548,2,0,1,1,0
88.85,466,-9748939.0,101.36047806103771,1,108,8,0,1,1,0
863.62,391389,-7092246.0,27.831118275141364,14,557,11,0,2,1,0
6.07,564,-537616.0,119.4573408956853,17,385,13,1,1,1,0
108.77,5903,11808764.0,67.92388397732562,14,491,12,0,0,0,0
67.61,1563,-22657695.0,24.748755024132052,7,157,2,0,2,1,0
4.68,24536,-11262232.0,76.57096038750664,13,14,5,0,0,1,0
134.91,1923,-20953620.0,67.69141347146699,10,543,4,0,0,1,0
43.18,1595797,-26994443.0,79.67797720777624,2,158,3,1,0,1,0
3.03,1213,21242885.0,104.58354679728029,15,82,9,0,1,0,0
65.29,798,-17217001.0,108.55686947047042,0,43,2,1,1,1,0
518.83,71335,40338801.0,92.71953183327182,3,65,8,1,1,0,0
57.64,3066,-14293116.0,115.58865107505873,14,85,7,0,1,1,0
51.32,804,28920654.0,108.57487811296134,9,474,2,1,1,0,0
9.8,1810,24880263.0,58.68917727163725,12,673,9,0,0,0,0
51.72,1312922,16898285.0,34.51911834185759,15,586,0,0,2,0,0
5.03,186140,31597105.0,128.37908906989747,19,657,1,0,1,0,0
501.22,316665,3957483.0,104.0441964743828,16,462,12,1,1,0,0
97.79,22305,10411280.0,108.87128021653106,13,653,10,0,1,0,0
66.0,34153,4967281.0,96.62821226758277,16,320,0,0,1,0,0
75.53,885,4604899.0,59.05064827524444,15,113,5,1,0,0,0
53.75,581,-2948883.0,48.20433189401702,20,380,5,0,0,1,0
11.59,626,-27442538.0,69.34090632101969,1,379,8,1,0,1,0
23.37,2401,-6060052.0,48.71910035210946,12,420,6,0,0,1,0
30.78,470,-2926141.0,39.718331663435094,12,213,6,1,2,1,0
13.26,1631,-1137632.0,100.64391350184337,23,30,10,0,1,1,0
109.37,804,-10442093.0,112.92219785906916,16,39,7,1,1,1,0
57.71,5512,16612817.0,74.77655160255856,1,47,2,1,0,0,0
166.53,190249,-4181168.0,94.84066377005163,10,572,4,0,1,1,0
3.75,21134,4114447.0,117.9251632287815,13,310,12,0,1,0,0
61.37,6841,-39085667.0,131.2567901298012,7,107,2,0,1,1,0
8.28,2501,-4291519.0,98.26943416706501,21,110,9,1,1,1,0
52.88,5875,15416492.0,90.02861150722222,17,515,5,0,1,0,0
76.58,502,12921860.0,45.84492964992806,5,389,2,0,0,0,0
75.74,3451,15608728.0,64.6747947271111,9,321,2,1,0,0,0
93.7,172817,10590449.0,75.31707837002055,19,3,0,1,0,0,0
185.04,5875,-14381454.0,58.09790099842537,11,466,4,0,0,1,0
62.61,564,-29807370.0,71.066444550042,4,24,2,1,0,1,0
69.62,2368,25089911.0,93.83404616410847,7,316,4,0,1,0,0
1.14,123373,23395640.0,54.410317946707565,12,403,12,0,0,0,0
513.69,3289,-8208100.0,37.354765989836096,9,193,11,1,2,1,0
69.13,2470,-2203518.0,27.7671242168892,17,636,5,1,2,1,0
63.33,4729,3802076.0,89.53607069547375,19,288,0,1,0,0,0
85.29,6284,-1.0,122.1571303848043,10,259,3,1,1,1,0
66.08,1201,-16356903.0,67.4040665211031,12,657,1,1,0,1,0
9.24,1679,-3804874.0,49.57179178863388,18,13,11,0,0,1,0
76.89,1383,-12068167.0,65.66170650997398,17,651,7,1,0,1,0
53.02,504,14599894.0,63.31010052118812,22,470,0,0,0,0,0
59.05,601723,10311498.0,13.911356998776796,16,556,10,1,2,0,0
88.09,1804,-15539909.0,101.37573601618831,12,680,6,1,1,1,0
4.83,5791,33646463.0,146.79285551170955,17,377,13,1,1,0,0
48.28,7420,22620548.0,93.38892203219417,3,16,1,0,1,0,0
107.28,5666,-9625706.0,96.29069140414913,20,560,8,1,1,1,0
74.44,467,-25775123.0,82.38032848766535,23,500,10,1,0,1,0
6.9,6581,-7370141.0,58.74512037621952,1,127,12,0,0,1,0
220.43,5621,-869825.0,54.700032192155355,3,550,4,0,0,1,0
6.4,545147,-23881319.0,84.27038942506312,3,108,8,0,0,1,0
5.79,1831,-6526537.0,58.50269677597467,3,429,12,1,0,1,0
77.67,9496,3438755.0,62.03946780884365,10,321,2,1,0,0,0
4.75,3862,28283857.0,104.90181239636287,15,465,10,0,1,0,0
14.16,8512,21071932.0,134.98462200892158,19,525,10,1,1,0,0
7.84,20328,31276140.0,57.20250511581688,16,66,7,1,0,0,0
50.53,19054,-17159463.0,86.92324440019821,8,543,4,1,0,1,0
11.68,313,-1342690.0,115.80404808357355,22,492,6,0,1,1,0
7.82,258,-13147678.0,37.639538067093014,11,616,11,1,2,1,0
89.32,9521,-6766038.0,69.33091562748191,15,538,0,0,0,1,0
68.24,22305,2252052.0,56.93642460351726,5,183,2,0,0,0,0
125.26,67082,26003341.0,56.70558967652645,19,571,5,0,0,0,0
30.6,640470,-3982167.0,70.36062400933679,8,59,8,1,0,1,0
74.61,7565,-24598130.0,92.72608213870384,19,213,6,0,1,1,0
50.73,2263,26504338.0,54.339388350352564,17,577,10,0,0,0,0
83.99,3343,-8363866.0,55.67685350277999,22,41,6,0,0,1,0
3.24,798,-148649.0,119.10658629910013,14,529,7,1,1,1,0
16.27,571,-18805183.0,30.210332192157544,19,97,6,0,2,1,0
3.56,215,-16322453.0,76.85233699538526,20,418,1,0,0,1,0
97.75,307,6468943.0,126.04524113428018,11,127,12,0,1,0,0
2.53,307,-13196960.0,68.37171629708044,20,85,7,0,0,1,0
35.35,4512,24091708.0,22.034910276425556,17,26,7,0,2,0,0
1.16,116001,-31621243.0,62.185115882593955,16,558,6,1,0,1,0
43.22,1679,14568468.0,100.99750131845308,11,444,2,0,1,0,0
9.46,11253,34464718.0,36.299150094717874,4,22,12,1,2,0,0
23.51,6951,22608173.0,108.9271395931371,17,278,1,0,1,0,0
6.59,1196,24149846.0,31.5689432540912,8,179,12,1,2,0,0
52.58,1312,-11483537.0,77.29552664733582,5,522,2,1,0,1,0
22.34,269,-15799612.0,89.29542080678955,21,264,7,1,0,1,0
163.83,21902,-14668839.0,89.68055758977702,5,86,4,0,0,1,0
2.95,104,-36717425.0,97.58699865049367,22,49,1,0,1,1,0
98.23,242,-13714680.0,80.9948508631582,2,243,2,0,0,1,0
49.11,214703,36382021.0,14.367544105186864,1,146,4,1,2,0,0
20.17,178,-6792900.0,78.4266733450103,23,252,12,0,0,1,0
6.98,927396,12495106.0,124.52936952464975,5,284,12,0,1,0,0
8.92,321,-2243089.0,71.30667183823617,23,528,11,0,0,1,0
44.77,50835,3867095.0,123.40793166256064,6,363,3,0,1,0,0
134.42,2526,15868405.0,67.56828396487015,12,456,6,0,0,0,0
43.85,348,-8255508.0,93.77625741898846,22,3,0,1,1,1,0
69.71,1383,19453918.0,105.06329189462275,12,133,0,1,1,0,0
83.71,757530,-11753252.0,91.62429284089194,14,490,6,1,1,1,0
3.97,184,2875719.0,103.75961757874194,15,390,0,0,1,0,0
41.72,321,-38483085.0,27.270544961701468,10,273,2,0,2,1,0
18.25,1461,-37624133.0,93.14440195430302,18,515,5,1,1,1,0
102.43,27971,41147457.0,102.32767048478064,11,299,3,0,1,0,0
64.67,144160,22907523.0,100.91723652711558,12,136,10,0,1,0,0
44.15,32891,213535.0,98.070833638482,13,85,7,1,1,0,0
66.66,1383,9918275.0,101.52832576075136,7,399,2,0,1,0,0
22.41,302,13454289.0,94.99712310011283,17,337,11,0,1,0,0
1.18,2092,-17694915.0,83.14167681103565,6,644,0,1,0,1,0
7.17,1196,8512061.0,109.14501330878997,23,398,7,1,1,0,0
35.49,158701,29613487.0,90.20053067472527,23,155,6,1,1,0,0
76.73,2395,4036917.0,34.81685368959221,17,376,0,1,2,0,0
193.41,7155,-5231503.0,111.69281790675939,12,670,12,0,1,1,0
1.48,4993,10026807.0,118.3821487308027,23,35,10,0,1,0,0
3.33,324,-3799495.0,107.45376172344598,14,81,0,0,1,1,0
2.08,6006,-5392386.0,99.89669932939384,23,136,9,1,1,1,0
30.04,26120,-30668679.0,109.51534358888766,21,264,7,1,1,1,0
23.71,31394,11072184.0,87.26432192375681,17,376,0,0,0,0,0
5.69,5908,-30721289.0,24.39542464033854,11,595,0,0,2,1,0
32.68,36438,36039652.0,74.48648336606239,1,404,9,0,0,0,0
67.88,52126,-12344661.0,75.38763106232275,3,117,2,0,0,1,0
9.87,19054,12752890.0,92.43735129997877,12,148,6,1,1,0,0
3.37,106,-13403618.0,124.7218470972844,12,392,11,0,1,1,0
4.46,34153,2150336.0,77.50060710546853,15,531,12,0,0,0,0
35.76,718,-22223331.0,93.84198073996917,15,665,10,0,1,1,0
48.14,1679,1539285.0,35.112636402988024,9,55,2,0,2,0,0
44.6,540,-18544330.0,30.931844391464416,16,461,6,0,2,1,0
6.52,1831,28559915.0,139.7087200655424,6,72,11,1,1,0,0
10.64,14228,23657312.0,75.35645251875324,12,126,7,0,0,0,0
65.1,3289,43990594.0,108.06156888514911,20,620,5,0,1,0,0
7.36,333497,-6994616.0,130.8336322571546,5,289,0,1,1,1,0
62.53,95035,21723776.0,89.75085509402193,2,358,2,1,0,0,0
241.84,5895,6078773.0,68.76878424724154,20,540,5,0,0,0,0
3.12,194500,30424104.0,97.09358905443045,17,313,1,1,1,0,0
63.24,71335,-15576493.0,100.37109167496276,6,559,2,1,1,1,0
8.25,1766,-1026808.0,105.19006219364745,16,145,0,0,1,1,0
74.43,724,-6575457.0,57.22675145932306,19,390,0,0,0,1,0
53.07,3766,27448636.0,76.76211703132117,0,328,4,1,0,0,0
34.86,3289,20354390.0,89.14587785966312,20,76,7,0,0,0,0
21.64,338,17581124.0,107.68859447605334,21,287,12,0,1,0,0
171.72,2856,-37710832.0,94.05101805523299,12,348,1,0,1,1,0
24.78,2401,1255697.0,124.46743298397605,13,169,7,0,1,0,0
52.89,1480,11275826.0,113.2437300610436,23,373,7,1,1,0,0
58.99,60,14693489.0,47.38439481164236,7,295,11,1,0,0,0
79.54,516,473009.0,116.03432988610611,17,138,5,0,1,0,0
9.74,2786,-13416310.0,82.4406174190865,0,201,12,0,0,1,0
160.09,1324,-23867122.0,66.51623779095341,4,597,8,0,0,1,0
48.17,663,19902194.0,89.751275668649,0,399,2,1,0,0,0
10.46,2401,-32139439.0,101.8005566363655,22,437,0,0,1,1,0
91.26,248,2500553.0,68.73049553356608,21,561,1,0,0,0,0
1.2,2501,-25464074.0,66.28571772782664,13,201,12,1,0,1,0
65.65,972,-1.0,104.86113934779988,6,488,2,1,1,1,0
114.11,1078,-26677569.0,108.55555390606426,12,28,0,0,1,1,0
5.48,663,6321585.0,107.96986724588143,3,200,11,1,1,0,0
60.37,601723,36960665.0,127.11058462015389,14,192,7,0,1,0,0
11.53,626,-14570670.0,60.43041083898773,7,303,8,1,0,1,0
47.85,885,-20522846.0,108.08654926562618,15,455,7,1,1,1,0
4.03,3876,5954598.0,96.57287179319982,18,159,10,0,1,0,0
83.89,34153,-8308430.0,103.47214218833271,13,404,9,0,1,1,0
119.91,471,10725199.0,137.14160623744783,10,597,8,1,1,0,0
64.7,137,-29405331.0,94.61051691063643,12,38,7,1,1,1,0
2.23,271,33337714.0,103.52155315498895,15,521,9,0,1,0,0
6.95,302,7164747.0,89.52006561565578,22,640,12,0,0,0,0
22.71,1186,3219658.0,111.75541392367525,13,690,5,0,1,0,0
68.16,116001,18550858.0,118.51451238535469,12,565,7,1,1,0,0
106.26,178,-7283631.0,118.34014409739547,11,550,4,0,1,1,0
3.63,324,27127555.0,67.21917022760859,13,366,10,0,0,0,0
18.51,263,21251816.0,95.73849085831462,14,378,1,0,1,0,0
12.08,16183,19039969.0,31.750349356856308,20,315,1,0,2,0,0
81.77,186140,-22051802.0,6.845819424934465,14,350,5,0,2,1,0
194.21,21134,1567745.0,54.991093277211554,1,427,4,0,0,0,0
111.66,32891,-9033721.0,56.8705679129093,2,87,4,1,0,1,0
3.29,9034,-24051922.0,136.62459246603242,11,486,11,1,1,1,0
9.14,255,2375281.0,105.19289256279677,16,16,1,0,1,0,0
44.19,4056,-848795.0,27.67065696983895,23,193,11,0,2,1,0
2.3,910148,-9917015.0,103.69285985439977,15,443,11,0,1,1,0
57.78,1923,14171640.0,93.43489413565563,5,321,2,0,1,0,0
238.16,2408,5346311.0,111.42332463286039,18,504,11,0,1,0,0
3.66,1810,24071279.0,121.4915015893562,21,430,11,0,1,0,0
34.65,564,-4311190.0,37.854539677967935,18,496,7,1,2,1,0
29.45,9815,-14169488.0,134.52527331725085,19,251,6,1,1,1,0
41.98,4090,-26653279.0,25.689615425576445,16,648,1,0,2,1,0
39.19,71463,-841490.0,107.09021222761329,2,149,8,1,1,1,0
27.54,2443,866892.0,46.27629359798416,21,553,7,1,0,0,0
15.47,54767,14183449.0,109.27598541862532,16,167,0,1,1,0,0
41.89,5903,-18004010.0,122.14958333989289,15,189,11,0,1,1,0
70.98,1595797,-27307442.0,46.36830629590958,13,202,7,1,0,1,0
64.73,4993,-26485668.0,98.99494411915988,10,476,0,0,1,1,0
97.23,1523,-17398587.0,106.57242202412327,8,241,4,0,1,1,0
2.26,1847,7229331.0,31.92855427224077,12,348,1,0,2,0,0
30.49,6841,-31197361.0,88.73826840295236,21,182,10,0,0,1,0
42.19,1766,-6726096.0,61.46309011148452,16,603,6,0,0,1,0
1.39,276002,-38822798.0,105.17138018012514,17,159,10,0,1,1,0
1.12,5908,29889603.0,71.8157390215401,2,674,9,0,0,0,0
11.1,4512,2962034.0,57.900540070745635,13,684,10,0,0,0,0
2094.77,7420,-32689570.0,98.04887433261213,4,429,12,0,1,1,0
14.17,526,-24903590.0,59.76985464340562,2,295,11,0,0,1,0
171.1,1196,-7973383.0,132.90479876985202,23,169,7,1,1,1,0
160.73,2317,-3225010.0,70.41442936969703,9,309,4,1,0,1,0
139.69,324,-25179547.0,105.17251932482127,20,155,6,0,1,1,0
125.45,530,3473536.0,105.06671306718818,9,543,4,0,1,0,0
65.37,11751,16853846.0,76.7581118507506,11,607,2,0,0,0,0
9.48,71335,-2337659.0,147.81028209492447,7,269,8,1,1,1,0
24.87,642,19385312.0,136.34703534356342,22,558,6,0,1,0,0
38.69,186140,2640673.0,122.3251685554205,11,357,3,0,1,0,0
44.64,1923,-21900814.0,29.853069580049507,8,103,2,0,2,1,0
16.8,184,1905020.0,76.19987587722899,14,38,7,0,0,0,0
98.21,3119,31209559.0,30.37641252826409,17,213,6,0,2,0,0
20.96,5989,3881842.0,79.97327853477005,10,236,0,0,0,0,0
1.17,1810,35048671.0,45.884285753108664,21,473,12,0,0,0,0
4.76,4074,11686120.0,84.0688994132459,14,282,11,0,0,0,0
94.0,43102,22914922.0,100.29761665023337,22,26,7,1,1,0,0
16.46,112,-26618349.0,113.27463092837,13,278,1,1,1,1,0
20.29,1523,15566457.0,74.346512174194,18,23,10,0,0,0,0
2.31,5901,35551328.0,114.34916351282348,20,437,0,1,1,0,0
4.44,3684,43811.0,79.6487700475988,21,42,12,1,0,0,0
128.07,409656,10106721.0,103.08641039224605,8,448,8,0,1,0,0
41.14,254,-12324086.0,84.006320263867,19,89,6,0,0,1,0
44.1,139650,19683561.0,46.333312006945846,5,642,1,1,0,0,0
131.89,140,-14400943.0,82.5879631655952,9,284,12,1,0,1,0
161.41,5778,33746479.0,99.5328568851141,7,268,4,0,1,0,0
6.55,4138,18385122.0,107.98825701591944,2,337,11,1,1,0,0
47.01,1675,32097590.0,95.2690509005915,7,488,2,0,1,0,0
3.63,3495,-18157244.0,87.79670099774023,12,491,12,0,0,1,0
6.53,504,16874137.0,91.90068601189833,20,85,7,0,1,0,0
1.5,911,3278551.0,38.12354390652106,12,187,6,1,2,0,0
145.56,1178,-15490111.0,87.98545853002248,20,331,1,0,0,1,0
24.43,12335,-6157526.0,45.318932235576696,20,593,11,0,0,1,0
77.61,1019,21273854.0,118.77946029170398,2,285,2,0,1,0,0
40.22,144160,8368052.0,127.69171003279196,13,343,10,0,1,0,0
113.96,34882,5311872.0,76.68474945092343,19,564,10,0,0,0,0
36.02,759,-1.0,145.00525631862973,18,458,1,1,1,1,0
25.88,601723,-14482151.0,105.53764611345922,13,40,0,0,1,1,0
64.4,460,-1.0,43.67614860441486,6,590,2,0,2,1,0
3.59,33917,-3540449.0,121.25453415374827,23,28,0,1,1,1,0
18.53,297,9902546.0,66.38425417885887,17,257,7,0,0,0,0
3.71,564,31589135.0,88.2781898094086,13,603,6,1,0,0,0
4.72,530,-16774028.0,129.3448653487443,23,97,6,0,1,1,0
44.82,540,-18591635.0,78.14951617841398,9,585,3,0,0,1,0
46.46,5927,10354890.0,84.80647762084847,14,614,6,1,0,0,0
120.74,5908,-15720628.0,14.367248488283234,15,680,6,0,2,1,0
48.32,222,-29152751.0,87.84320689512869,9,390,0,0,0,1,0
69.17,6629,-15955932.0,144.76992843547671,10,117,2,0,1,1,0
9.91,106,14945555.0,12.661027463176037,14,191,9,0,2,0,0
5.5,3395,-5128097.0,143.8510772453097,22,638,9,1,1,1,0
124.37,242,22460801.0,73.93166418564138,10,87,4,0,0,0,0
69.34,413574,10891923.0,59.42850374666506,15,620,5,0,0,0,0
8.21,1675,-1.0,98.92237905214925,14,127,12,0,1,1,0
53.64,263,25366973.0,69.12665407933777,5,77,2,0,0,0,0
251.86,237282,-36504790.0,87.52671100738986,7,309,4,0,0,1,0
184.29,4074,-11877168.0,100.89436442085426,5,265,9,0,1,1,0
98.06,224256,30105252.0,117.65900574873243,18,500,10,0,1,0,0
31.05,1089,14277884.0,54.43809124494063,21,23,10,0,0,0,0
21.91,530,-1695793.0,127.44668723971466,15,297,9,0,1,1,0
1.34,328,979082.0,97.46597457711923,20,599,1,0,1,0,0
8.34,7565,-16152505.0,87.34934379106758,3,450,0,0,0,1,0
128.08,92106,-19252799.0,111.23193478549398,11,352,4,0,1,1,0
224.7,4512,5633307.0,91.80422795650769,11,415,4,0,1,0,0
46.28,1725,22467064.0,37.05203466718079,18,413,6,0,2,0,0
6.51,4424,-1306861.0,85.11109812179842,2,284,12,0,0,1,0
66.98,321490,-27371918.0,109.00293467333088,17,26,7,1,1,1,0
100.55,1412,8919357.0,113.51027680643826,2,272,2,0,1,0,0
7.4,4512,-25176596.0,105.24188706568336,13,649,11,0,1,1,0
6.73,1847,-9960188.0,111.3857053416996,16,347,11,0,1,1,0
53.57,3996,-29425807.0,82.04332320524685,6,208,2,1,0,1,0
80.2,863,21966401.0,103.02902266716444,3,239,4,0,1,0,0
66.42,172817,3616160.0,33.84926113730956,1,602,4,1,2,0,0
8.98,85,-4396531.0,80.81839482629167,16,418,1,0,0,1,0
6.08,1789,-11142491.0,110.19669736440501,18,430,11,0,1,1,0
104.51,741,8983021.0,97.13868057696975,5,308,4,1,1,0,0
55.03,76,39666043.0,89.87774391248188,3,625,2,1,0,0,0
62.08,36784,9690246.0,88.37322674289499,9,463,2,0,0,0,0
1.4,5989,-18169932.0,65.55913278970058,8,214,9,0,0,1,0
9.24,184,-18884931.0,88.74197088444636,17,652,7,0,0,1,0
4.73,238602,-39026322.0,43.819876598623736,19,32,12,1,2,1,0
120.18,54767,-22035351.0,57.462477312089796,3,498,2,1,0,1,0
130.15,3776,3385280.0,94.70746500297895,15,606,7,1,1,0,0
43.06,74,2932187.0,105.14267984285448,14,380,5,1,1,0,0
95.0,137067,42661993.0,132.4597166381469,12,655,10,0,1,0,0
127.98,1089,23685607.0,42.242021394276044,19,45,7,0,2,0,0
73.58,217,-15252975.0,42.588694463775184,8,86,4,0,2,1,0
8.43,2206,-16659248.0,106.62789935439321,17,577,10,0,1,1,0
262.9,4729,-5154419.0,51.652443583782166,14,372,11,1,0,1,0
13.38,413574,12909084.0,78.82348180173976,14,348,1,0,0,0,0
51.24,1512,-32665040.0,120.68733170325875,22,636,5,1,1,1,0
133.31,653,23885693.0,50.827839735541055,4,329,4,1,0,0,0
9.61,798,12665228.0,63.34273561754635,8,174,11,1,0,0,0
23.23,1847,-26832924.0,87.26399397842498,21,226,5,0,0,1,0
66.25,4367,29176438.0,27.119579822677515,9,24,2,1,2,0,0
31.73,413574,23480671.0,87.77342742851742,15,406,5,0,0,0,0
49.08,184,-3010768.0,70.59529965616917,22,223,5,0,0,1,0
1.04,757530,-18968024.0,126.89494659139318,13,1,10,1,1,1,0
75.47,71463,-15319614.0,109.53619531892517,8,24,2,1,1,1,0
22.11,3402,18619999.0,63.955584784458026,15,481,6,1,0,0,0
39.22,1201,-3489637.0,85.22192976121559,4,618,9,1,0,1,0
6.52,1512,16193016.0,57.174036015556716,23,315,1,1,0,0,0
39.72,1089,1151061.0,122.42783612373523,3,242,3,0,1,0,0
135.14,6629,3238468.0,34.086140001596576,10,297,9,0,2,0,0
60.04,337,26736041.0,48.74594883582152,19,258,5,0,0,0,0
73.95,105638,-8674969.0,89.51934379792594,7,548,2,0,0,1,0
77.12,1810,9777827.0,110.7397670337861,22,192,7,0,1,0,0
33.48,237282,-31660741.0,38.78905297352118,14,74,10,1,2,1,0
80.76,639,34262923.0,121.37284594243374,18,210,0,1,1,0,0
3.76,2906700,10142403.0,102.2636301967667,22,670,12,0,1,0,0
39.92,3684,-96936.0,58.034605797470114,15,192,7,0,0,1,0
320.08,5895,-22748231.0,96.68933076100006,19,480,12,0,1,1,0
40.93,3833,-35716896.0,80.19724143815948,22,671,7,1,0,1,0
1.73,1165,10889292.0,74.80203828233869,3,448,8,1,0,0,0
79.47,324,22131599.0,92.18362058086613,1,559,2,0,1,0,0
15.43,1412,-11902335.0,90.20126875555786,21,178,0,0,1,1,0
3.71,1196,-25033494.0,44.671279837660585,1,59,8,1,2,1,0
141.39,14742,14102001.0,39.7646898836865,17,202,7,1,2,0,0
30.02,1196,-13430656.0,126.15583827945893,11,55,2,1,1,1,0
37.06,26551,19932624.0,143.64586731762984,16,576,1,0,1,0,0
105.49,639,19599657.0,57.506210579772564,5,494,4,1,0,0,0
1.21,5760,-5617487.0,126.71667334282652,13,409,12,0,1,1,0
48.23,653,-17530783.0,95.47850036506748,10,522,2,1,1,1,0
46.85,526,-8848428.0,22.425173459531756,5,650,3,0,2,1,0
138.33,52126,10385427.0,111.97945417445567,10,595,0,0,1,0,0
11.96,6841,6923438.0,120.89626695193547,16,553,7,0,1,0,0
60.62,1925,-10859071.0,32.891790757503266,4,463,2,0,2,1,0
102.32,36784,12628703.0,20.445281712243393,9,376,0,0,2,0,0
9.41,540,9750909.0,137.62753139698313,19,449,10,0,1,0,0
3.37,123373,27371997.0,41.92803599928163,16,617,13,0,2,0,0
54.51,965,-18780809.0,98.40299967690297,11,650,3,1,1,1,0
74.65,186140,-5757912.0,52.947026885606476,22,220,10,0,0,1,0
74.66,1507,20390265.0,95.0386299149794,13,258,5,1,1,0,0
81.81,5161,6587170.0,40.57223505334602,15,192,7,0,2,0,0
257.45,5908,-17508618.0,93.11494362027133,23,254,10,0,1,1,0
13.23,2836,8118611.0,65.69456103861633,12,388,1,1,0,0,0
96.35,19090,-2814148.0,124.63269389462239,4,458,1,0,1,1,0
128.27,139650,18561601.0,133.02348326924619,16,569,1,1,1,0,0
69.56,33804,-11581814.0,147.01275749606566,3,270,4,1,1,1,0
641.27,19685,-42845479.0,70.5058873631731,6,142,8,0,0,1,0
43.38,233717,17959401.0,89.86442095352928,0,200,11,0,0,0,0
76.12,1363,-23991672.0,104.31135475015384,1,488,2,0,1,1,0
53.88,969,12406245.0,21.146691650480836,21,234,7,0,2,0,0
7.25,1979,948182.0,125.45585132270111,2,504,11,1,1,0,0
74.56,167,-13462986.0,88.74110186764739,3,394,4,0,0,1,0
1.43,37,9961415.0,127.9372285555897,2,149,8,0,1,0,0
92.71,1261,-7211975.0,82.72544196311524,1,206,8,1,0,1,0
127.53,1760,19279045.0,69.23905058095448,11,459,4,0,0,0,0
40.96,2870,-13913114.0,82.0590261191736,12,350,5,1,0,1,0
41.49,6703,-1444689.0,84.05699019291762,21,391,7,0,0,1,0
2.77,248858,-19109343.0,112.24797205009297,15,487,11,1,1,1,0
5.45,1089,43609680.0,92.65526308419288,14,205,1,0,1,0,0
1.18,69793,-20802974.0,49.35252355415818,9,176,9,1,0,1,0
12.73,5778,4841166.0,94.36809769116363,1,198,11,0,1,0,0
98.16,333497,-18169865.0,8.747332909893133,10,518,2,1,2,1,0
93.24,3451,-1.0,44.08183189075682,11,428,4,1,2,1,0
23.67,338,10053274.0,116.57204393220528,1,582,3,0,1,0,0
94.97,736284,10009192.0,80.38566007764427,9,12,4,0,0,0,0
46.93,1760,-25730002.0,93.64614102406817,9,231,2,0,1,1,0
7.05,1089,-26390980.0,88.53258412892195,20,109,13,0,0,1,0
89.03,7163,1262211.0,103.41536724084682,16,457,6,1,1,0,0
79.28,964,-1913657.0,81.74301564558192,18,451,0,1,0,1,0
3.25,647,28935906.0,77.91984477120056,21,292,13,0,0,0,0
15.81,11432,-11278050.0,75.19984527552025,23,371,10,0,0,1,0
47.12,71463,-11750678.0,102.33647703111555,16,555,11,1,1,1,0
43.25,42619,5596127.0,116.88486984137884,1,447,4,1,1,0,0
12.57,4471,-8445452.0,103.60888044532348,19,370,1,1,1,1,0
57.91,911,-26725130.0,44.27388525621538,6,559,2,1,2,1,0
6.29,33804,-19086480.0,103.44597642571213,17,641,9,1,1,1,0
75.05,885,-18307874.0,93.86164721616976,18,171,5,1,1,1,0
91.6,337,-38484633.0,122.64092776311509,8,36,8,0,1,1,0
149.34,1512,22072723.0,101.29280633459014,12,351,8,1,1,0,0
72.7,59744,7126685.0,14.430315031972855,18,388,1,0,2,0,0
21.8,413574,-15157486.0,72.50787350199485,13,50,7,0,0,1,0
