amt,city_pop,recency,displacement,Time,merchant_,category_,gender_,location_,recency_segment_,is_fraud
613.87,2383912,3167178.0,87.7280570459065,5,580,9,0,0,0,0
78.57,2872,15105633.0,91.15281710889897,21,276,5,0,1,0,0
73.34,247,-12194099.0,53.133152030175914,18,455,7,0,0,1,0
24.97,69,-9778045.0,104.79986239033083,10,463,2,0,1,1,0
9.2,198,27707763.0,77.39221476991656,10,467,12,1,0,0,0
8.93,641349,-6827472.0,52.25695079661622,22,127,12,0,0,1,0
234.68,4015,-14694514.0,86.57862064236008,10,29,4,0,0,1,0
55.96,513,-7814971.0,85.39104200376586,7,549,2,0,0,1,0
4.03,3263,-1.0,57.838963457455954,1,575,12,1,0,1,0
36.35,320420,1556157.0,74.50002730137622,15,465,10,0,0,0,0
48.64,258,-6051901.0,108.47612715295622,1,231,2,1,1,1,0
109.88,1979,19764967.0,79.36806571816197,2,328,4,1,0,0,0
6.05,759,325879.0,107.36043348641407,15,56,0,0,1,0,0
8.89,254282,9860053.0,94.63282343755978,10,176,9,1,1,0,0
46.51,191096,17164632.0,73.55330643141012,20,5,5,0,0,0,0
523.46,229,-21857357.0,47.87018718438027,19,318,13,1,0,1,0
1.52,100,11876780.0,102.17167298799895,20,32,12,0,1,0,0
126.85,736284,-7082946.0,26.36090949947761,12,322,6,0,2,1,0
84.45,1241364,8845086.0,42.10542689106621,8,94,4,1,2,0,0
130.77,895,-5542381.0,134.09455979804198,17,554,9,1,1,1,0
4.41,1143,8909036.0,99.6460852721697,9,601,12,0,1,0,0
9.76,5621,-2369085.0,100.02173202844695,12,127,12,0,1,1,0
24.09,753116,-19217869.0,99.89222937985834,12,6,11,0,1,1,0
119.19,589,6752655.0,61.706160498987195,5,563,4,1,0,0,0
588.15,217,-3264114.0,55.03142440421838,4,271,8,0,0,1,0
73.94,737,5717996.0,107.17320558735224,12,152,0,1,1,0,0
74.52,1577385,23177877.0,37.485090126428474,19,289,0,0,2,0,0
331.98,84861,-41549408.0,37.98336307296766,3,176,9,1,2,1,0
109.95,450,-34396804.0,105.85471704012265,11,359,4,1,1,1,0
72.73,123,21016597.0,55.17179828234088,19,207,5,1,0,0,0
29.98,475,-9542839.0,82.0194359870054,14,576,1,0,0,1,0
101.65,85,-24291196.0,92.90491879744336,6,459,4,0,1,1,0
191.6,258,-3708401.0,108.09853975676498,20,100,6,1,1,1,0
75.87,286,24450968.0,94.65074288439031,13,481,6,1,1,0,0
292.29,13835,17939967.0,82.64237095492598,2,670,12,1,0,0,0
3.22,19408,19970742.0,38.95482349202039,22,536,11,1,2,0,0
104.22,686,11736806.0,60.18252389428753,10,86,4,1,0,0,0
487.35,53,-8122753.0,113.55497515642934,22,71,13,1,1,1,0
35.51,427,5029766.0,120.21192054070559,14,45,7,0,1,0,0
74.02,54287,-4020538.0,94.83121199015244,23,638,9,0,1,1,0
27.74,126,-876254.0,52.626950369760664,9,225,9,1,0,1,0
102.15,276896,-25949104.0,112.53989914873165,12,26,7,1,1,1,0
72.87,498,607575.0,114.28006556251212,10,285,2,0,1,0,0
162.65,276,10086019.0,138.4010412363471,11,571,11,0,1,0,0
35.41,123,-10581897.0,109.09189658386244,7,298,9,1,1,1,0
26.7,34882,-30167151.0,86.47199910214702,19,151,0,0,0,1,0
76.34,1126,6297694.0,101.98121110753186,15,171,5,1,1,0,0
31.28,84106,-340023.0,101.42416759586314,14,366,10,0,1,1,0
43.39,1126,11589967.0,58.50103208010823,20,658,7,1,0,0,0
2.58,269,21499939.0,94.64770850191317,9,467,12,1,1,0,0
54.42,61,-11967977.0,53.90056377017422,9,321,2,0,0,1,0
519.4,1139,-22312598.0,85.2971110651475,8,48,12,0,0,1,0
75.04,8874,-3094463.0,81.42800076675405,11,119,2,0,0,1,0
2.3,3807,8551227.0,53.89148726129733,14,688,8,1,0,0,0
6.58,247,-23812296.0,69.22717719834102,2,587,9,0,0,1,0
88.87,2691,-33435868.0,113.15838069982519,14,610,12,0,1,1,0
72.31,878,29955811.0,71.23527455411964,11,605,2,0,0,0,0
6.4,530,-6739124.0,125.23890311874214,19,419,13,0,1,1,0
53.48,895,-7860143.0,67.00761156863457,17,171,5,1,0,1,0
442.97,2872,-31340460.0,0.901001593172252,12,604,11,0,2,1,0
108.9,1645,-2000145.0,98.80661194626249,10,8,11,1,1,1,0
45.68,320420,-7500352.0,30.67399899101093,23,382,10,0,2,1,0
72.27,107941,12646663.0,84.72752238801407,4,623,8,0,0,0,0
55.71,136,18047644.0,92.25641041346042,14,535,8,0,1,0,0
68.39,45303,18380468.0,52.8746209681062,22,546,7,0,0,0,0
33.09,1196,6535724.0,138.86102044032125,19,546,7,1,1,0,0
38.72,241,-9698267.0,39.72686718616127,10,650,3,0,2,1,0
115.66,8830,-7033479.0,30.60432804622449,14,207,5,0,2,1,0
57.54,46,18261404.0,64.17531819306836,3,625,2,0,0,0,0
66.22,260,16228624.0,77.6738360629852,11,47,2,0,0,0,0
58.13,973849,-1799791.0,98.1335402167514,4,243,2,0,1,1,0
7.32,633,-10644332.0,121.58415172778435,11,110,9,1,1,1,0
18.55,606,-10366405.0,93.70456491623406,12,422,10,0,1,1,0
67.8,123,13418410.0,123.54070058582732,16,170,1,1,1,0,0
396.86,320420,31730814.0,100.87082450366864,8,93,9,0,1,0,0
3.59,103927,4555337.0,101.35793199299374,11,580,9,0,1,0,0
94.24,475,33886990.0,109.10010460122618,3,153,2,0,1,0,0
7.05,973849,-6829637.0,63.10360939714824,13,634,13,0,0,1,0
1.21,77,-22193649.0,80.86431062524157,18,262,10,0,0,1,0
45.25,104,-26211564.0,122.58902221294053,18,577,10,0,1,1,0
8.51,31394,-16751145.0,86.79437780182569,14,368,1,0,0,1,0
101.76,260,591885.0,14.699698762083457,5,359,4,0,2,0,0
46.21,42817,-1687724.0,85.94893851039205,23,370,1,0,0,1,0
106.77,269,10838506.0,60.8846744716675,10,466,4,1,0,0,0
12.38,276896,-13775100.0,75.67093168767805,20,294,0,1,0,1,0
39.26,1178,43057726.0,70.56678063061267,5,522,2,0,0,0,0
4.9,276896,-29163872.0,31.73464264973801,17,451,0,1,2,1,0
56.13,370,-25877120.0,81.41759204968474,8,625,2,1,0,1,0
22.14,34882,-23169.0,104.83382069790177,15,169,7,0,1,1,0
60.99,832,2836974.0,113.8337450228365,15,314,1,1,1,0,0
86.58,6951,-26437248.0,44.80227645963777,19,435,6,0,2,1,0
101.84,50489,1777074.0,52.05678292348134,16,104,1,0,0,0,0
15.47,17047,-34444555.0,71.52037276690213,16,163,10,0,0,1,0
79.13,832,-41193352.0,59.97665928826584,13,91,6,1,0,1,0
108.36,1789,-1449402.0,116.08214100710315,21,450,0,0,1,1,0
41.52,427,-24853988.0,89.10965218768332,23,445,5,0,0,1,0
99.27,7268,4980633.0,116.39983098296261,14,579,5,1,1,0,0
67.12,4005,-14063315.0,114.65846655544709,4,55,2,1,1,1,0
152.47,647,33602656.0,96.39196969737542,15,452,9,0,1,0,0
105.57,1789,17750198.0,30.635786773291034,7,25,4,0,2,0,0
5.3,5732,-9118085.0,88.9163724215253,20,171,5,1,0,1,0
9.05,493806,-1464302.0,58.25873995331409,14,175,11,1,0,1,0
6.58,743,-1185994.0,101.2752728990131,23,144,12,0,1,1,0
6.48,61,23600369.0,120.44608952291446,21,568,13,0,1,0,0
92.98,922,15403343.0,126.02427199207719,20,180,5,0,1,0,0
53.1,450,-12665988.0,63.92153746595517,0,444,2,1,0,1,0
9.92,2016,1080013.0,116.87956464297905,21,226,5,0,1,0,0
3.08,248858,10822696.0,50.70733580601302,19,451,0,1,0,0,0
32.85,686,-1660800.0,64.65066814652836,11,682,9,1,0,1,0
186.48,35371,4079403.0,79.33226533962842,6,345,4,0,0,0,0
89.21,27971,-21197358.0,54.55684756629612,20,368,1,0,0,1,0
33.62,475,-13993040.0,125.86136347659362,5,615,9,0,1,1,0
32.28,18182,-40203098.0,67.51471798833128,20,648,1,1,0,1,0
53.05,606,-1675085.0,113.1121489603981,11,243,2,0,1,1,0
98.83,85,3218619.0,82.46667035654426,19,665,10,0,0,0,0
69.86,4015,-16258938.0,137.07785506535245,1,107,2,0,1,1,0
75.4,3508,6254630.0,57.95950286556346,22,78,7,0,0,0,0
74.05,53,16232361.0,37.55328481178933,20,125,0,1,2,0,0
2.93,4290,19272931.0,140.11932615002937,20,656,12,1,1,0,0
156.37,7565,23497508.0,87.00560821085182,17,422,10,0,0,0,0
18.37,1190,-22851673.0,20.890662523598337,19,197,7,0,2,1,0
56.38,77,-10480090.0,69.55096529425414,6,77,2,0,0,1,0
72.93,276,-18940813.0,107.93010442550664,13,228,7,0,1,1,0
50.62,635,-1261113.0,137.02929497161443,23,6,11,0,1,1,0
120.19,320,-16371281.0,75.80168408884361,5,336,4,0,0,1,0
43.24,35371,21455411.0,92.07331872594044,1,265,9,0,1,0,0
45.86,105549,-16010205.0,43.16682317723277,9,196,4,1,2,1,0
4.33,254282,10656620.0,133.52277898454986,4,504,11,1,1,0,0
7.11,18182,-22437342.0,127.69249356350117,12,618,9,1,1,1,0
3.45,14871,-17771162.0,91.6505571533509,1,379,8,0,1,1,0
100.62,633,19433576.0,109.46072313901368,12,356,1,1,1,0,0
5.62,471,-12656459.0,40.46617709703211,2,295,11,1,2,1,0
26.48,2328,-3468199.0,73.59323968066894,22,685,1,0,0,1,0
8.02,13983,-31706624.0,61.127328092083424,15,58,13,0,0,1,0
33.71,895,-25885707.0,105.24791943767208,1,272,2,1,1,1,0
68.91,2097,19469769.0,76.2921845006741,8,498,2,1,0,0,0
18.26,1304,10059707.0,40.085593508803086,19,202,7,0,2,0,0
28.77,4172,9549794.0,145.55473372609347,23,202,7,1,1,0,0
214.1,192,4315091.0,48.56185041300001,4,6,11,1,0,0,0
142.82,145,-34527973.0,114.6765076994198,6,86,4,1,1,1,0
64.92,1571,5569993.0,30.63445784450274,15,642,1,1,2,0,0
3.28,759,17657787.0,60.73853135315374,12,461,6,0,0,0,0
45.67,12335,18539414.0,68.7475308415404,23,687,11,0,0,0,0
205.29,5161,12083374.0,94.76549755327308,8,130,4,0,1,0,0
62.82,17047,24624075.0,132.89813604793102,7,157,2,0,1,0,0
86.77,71485,2384700.0,119.73311716243948,20,538,0,0,1,0,0
57.67,584,-36707576.0,87.31299231745416,6,559,2,0,0,1,0
62.23,633,1187322.0,77.8019322360629,11,117,2,1,0,0,0
7.77,399,-17989899.0,87.97774323867912,17,9,13,0,0,1,0
95.26,35705,-16301520.0,81.2833915753843,5,563,4,1,0,1,0
8.97,471,20359671.0,107.4861481849431,21,471,6,1,1,0,0
108.12,1831,16914379.0,95.70049581094625,20,30,10,1,1,0,0
75.26,493,-4632781.0,106.72032381279962,1,119,2,0,1,1,0
251.26,5662,648044.0,120.70932325193864,12,62,9,1,1,0,0
40.64,23,8497338.0,50.717183811631664,6,534,3,0,0,0,0
76.84,276896,-1549813.0,120.030156375055,17,192,7,1,1,1,0
7.23,217,-11890229.0,109.733203949844,14,449,10,0,1,1,0
51.17,8830,17127212.0,29.918073174924505,4,173,3,0,2,0,0
97.37,1504,-3537747.0,122.72925283911972,1,510,11,1,1,1,0
25.74,18182,-15447025.0,132.65413849136513,17,603,6,1,1,1,0
7.95,498,1311232.0,108.46718102213408,13,401,13,0,1,0,0
107.58,3430,-2282395.0,76.5943542490851,15,260,5,0,0,1,0
71.11,92985,-5585040.0,97.66558184318862,13,378,1,0,1,1,0
2.63,1132,12218832.0,49.0634921331462,2,687,11,1,0,0,0
108.96,6460,-34577541.0,98.44807701751063,14,155,6,0,1,1,0
72.86,14871,5727834.0,135.11491758492255,14,97,6,0,1,0,0
25.77,498,32201316.0,81.44359397426473,20,476,0,0,0,0,0
56.07,286,-19986083.0,104.59794984361885,18,685,1,1,1,1,0
59.37,107941,-2808087.0,129.42910945874655,5,609,3,0,1,1,0
61.26,1312922,-13828151.0,137.1200316269566,20,86,4,0,1,1,0
63.01,254282,-1953750.0,15.131556937530258,15,148,6,1,2,1,0
83.53,92043,3603544.0,125.11486016710998,18,169,7,0,1,0,0
63.17,93193,-20801598.0,31.727434880048186,12,369,7,1,2,1,0
6.44,1725,9114134.0,38.32723737985342,11,486,11,0,2,0,0
62.68,53,1727814.0,56.22645236706419,22,283,1,1,0,0,0
8.43,2078,13230243.0,125.92559965552576,20,398,7,0,1,0,0
52.09,2872,-12867744.0,138.0914090255818,20,469,7,0,1,1,0
4.41,922,-13254441.0,107.28164712568426,19,531,12,0,1,1,0
3.86,93193,-13466907.0,130.36783370848875,16,191,13,1,1,1,0
59.73,1645,-26746498.0,56.48056814785073,6,299,3,1,0,1,0
18.95,4677,-24943652.0,121.3760483973514,12,132,6,1,1,1,0
78.72,99,-12962954.0,115.59167590522968,19,366,10,0,1,1,0
1107.7,1426,-5966465.0,100.53333400286724,4,598,9,1,1,1,0
490.55,2872,18274273.0,36.83569645317568,22,443,11,0,2,0,0
54.06,1288,7332351.0,56.64184079679037,5,463,2,0,0,0,0
36.85,105549,8494594.0,101.89155966462859,23,513,9,1,1,0,0
174.14,54287,-4136172.0,52.48195519824552,1,345,4,0,0,1,0
10.58,122111,-10766906.0,46.692642012206385,22,102,5,1,0,1,0
182.03,4090,-20166978.0,60.64310952672004,16,571,11,0,0,1,0
4.18,1930,-16606798.0,130.78680620953241,16,491,12,0,1,1,0
67.03,1645,12509641.0,55.6115439731007,9,488,2,0,0,0,0
24.85,276,-8728239.0,135.01502519167107,5,514,8,0,1,1,0
159.79,269,15000733.0,41.44834320120708,8,415,4,1,2,0,0
56.28,47249,21477572.0,109.54452107436954,5,18,3,1,1,0,0
72.34,1532,-9177865.0,78.55847016948277,17,571,5,1,0,1,0
164.17,35371,20159870.0,39.431309697680625,10,404,9,0,2,0,0
57.55,498,-31071356.0,77.06538416655931,10,444,2,0,0,1,0
10.71,1241364,26473982.0,71.52488818378735,12,422,10,1,0,0,0
5.72,7268,-14203285.0,57.95772411643605,1,108,8,1,0,1,0
58.42,171170,26379296.0,134.96465422915546,21,169,7,1,1,0,0
2.37,1166,-804940.0,140.13540478349574,15,237,11,0,1,1,0
215.88,2872,-13612688.0,140.54022709384776,19,519,7,0,1,1,0
94.79,299480,4235465.0,93.52762005743674,9,635,3,0,1,0,0
78.01,260,8613603.0,26.854066383594095,20,192,7,0,2,0,0
283.71,1312922,-1797360.0,142.44278524772054,22,323,0,0,1,1,0
123.48,331,15454463.0,63.05348494355717,1,563,4,0,0,0,0
34.23,11256,5197781.0,47.460342757728505,19,123,5,0,0,0,0
46.01,579,-12357033.0,38.32100893402481,10,623,8,0,2,1,0
36.58,269,8481248.0,73.55257963430292,19,54,10,1,0,0,0
1.33,18182,26269387.0,33.658545357506554,22,201,12,1,2,0,0
56.43,94014,-4215222.0,65.54875950631315,16,679,6,0,0,1,0
38.14,1196,-17844100.0,31.491636374093208,15,515,5,1,2,1,0
62.64,525713,-36538355.0,31.073811869232806,13,437,0,0,2,1,0
95.32,9587,7269460.0,40.84457506445899,11,272,2,0,2,0,0
55.66,93193,-5953761.0,124.07127182844302,20,373,7,1,1,1,0
61.09,498,-20391124.0,76.31662220173207,21,26,7,0,0,1,0
2.78,519,-12342782.0,95.62225554176491,18,465,10,1,1,1,0
16.48,269,-3585536.0,74.87075854065421,12,182,10,1,0,1,0
48.01,54287,33993009.0,96.91846582785547,0,235,8,0,1,0,0
65.67,11256,-5054655.0,85.87738827291523,12,374,0,0,0,1,0
63.96,1241364,7288291.0,147.0555867153098,13,520,10,1,1,0,0
3.09,1368,-20943334.0,117.21622951230877,13,174,11,0,1,1,0
4.39,4878,21045755.0,70.54240518599995,15,223,5,1,0,0,0
11.24,3684,6678612.0,110.52563215654394,0,172,8,0,1,0,0
132.2,67858,-1868347.0,99.77006558872314,16,351,8,1,1,1,0
139.22,5895,4060479.0,137.5267318557359,22,258,5,0,1,0,0
4.99,759,36199889.0,106.9586509129128,6,674,9,0,1,0,0
76.74,27971,-6762544.0,116.71288812556149,13,188,6,0,1,1,0
33.0,1645,24035283.0,72.77875490949576,12,591,10,0,0,0,0
87.11,1288,26187906.0,84.91315252514632,20,234,7,0,0,0,0
106.21,2872,-13500224.0,88.21939920847169,19,376,0,0,0,1,0
71.63,18459,-6505160.0,72.71147556238844,21,569,1,0,0,1,0
5.18,42384,-18656296.0,63.50045575554566,19,610,12,0,0,1,0
93.71,1302,18546266.0,70.11263810471269,10,87,4,1,0,0,0
95.36,1126,-22360840.0,82.0272889876494,3,270,4,1,0,1,0
83.8,1930,31950254.0,100.58591436312571,0,468,4,0,1,0,0
1.58,443,3765540.0,106.80651123162204,13,154,13,0,1,0,0
3.75,269,5606318.0,80.6983361329443,8,384,9,0,0,0,0
223.48,34496,9734216.0,108.30086429306446,8,196,4,0,1,0,0
8.98,140,16760403.0,99.58988662093195,9,503,11,1,1,0,0
18.7,648,4052572.0,122.81591233557683,22,460,1,1,1,0,0
71.19,53,3786882.0,77.49657224676197,16,506,6,1,0,0,0
26.06,171170,-2372680.0,87.26053110541206,17,519,7,1,0,1,0
55.69,260,18125853.0,119.13223795005476,10,590,2,0,1,0,0
17.45,13973,-7345877.0,56.149475758080555,14,132,6,0,0,1,0
48.04,28425,8616484.0,38.26775305032329,21,476,0,0,2,0,0
95.72,8007,4274168.0,28.69957874088826,9,666,0,0,2,0,0
77.0,123,-25577719.0,61.62744567460356,0,428,4,1,0,1,0
57.65,1661,4891809.0,41.7872923772589,10,590,2,0,2,0,0
7.37,648,13749738.0,97.37282756045704,0,252,12,1,1,0,0
9.16,381459,1740488.0,83.06434465819957,23,544,13,1,0,0,0
127.27,247,24372549.0,99.79955441663328,15,653,10,0,1,0,0
36.0,12747,-27944004.0,137.7536072411754,17,67,12,0,1,1,0
2.39,1131,41374692.0,107.67388593467713,19,544,13,0,1,0,0
87.84,722,3385557.0,109.98748945508414,17,296,10,0,1,0,0
88.28,337,42096924.0,67.50461121587503,7,463,2,0,0,0,0
50.52,172817,-163521.0,33.73359909627188,2,242,3,1,2,1,0
49.96,18182,7702958.0,101.89407329331131,11,631,3,1,1,0,0
1.21,191096,3893034.0,120.5300405705137,1,392,11,0,1,0,0
7.83,1939,-7252451.0,99.71512418555467,5,592,9,1,1,1,0
3.31,207,-10681200.0,100.87382310842126,10,438,12,1,1,1,0
5.19,35371,1383268.0,102.22804104306994,23,11,10,0,1,0,0
1.11,1930,5340922.0,80.78076509465252,12,222,9,0,0,0,0
2.92,648,-14815351.0,49.97655479911007,10,484,12,1,0,1,0
54.79,12747,2593288.0,79.17225289239032,7,120,3,0,0,0,0
52.69,832,33752088.0,103.805426950607,13,228,7,1,1,0,0
1.73,606,-158843.0,137.37257513043366,14,10,1,0,1,1,0
98.2,9772,3474423.0,101.94591195744177,21,641,9,1,1,0,0
406.38,1446,-749212.0,112.50468818121355,17,340,13,1,1,1,0
45.12,1312922,-2665003.0,147.76368082456955,3,588,3,0,1,1,0
88.74,15426,4330112.0,130.00785809209566,11,94,4,0,1,0,0
40.22,276,-5822868.0,101.13078091165104,23,326,5,0,1,1,0
58.53,100,-33881988.0,105.14282457866967,8,47,2,0,1,1,0
35.24,5548,-31099310.0,72.73913005522556,18,484,12,1,0,1,0
6.12,743,-33291425.0,80.88040160215667,23,296,10,0,0,1,0
23.25,107941,-15168241.0,40.558272659596135,23,341,12,0,2,1,0
74.47,6713,-3821780.0,62.89377469709541,18,461,6,0,0,1,0
64.05,1143,3708743.0,59.83716945875327,0,162,2,0,0,0,0
27.52,276896,19611259.0,61.79911598945963,20,76,7,1,0,0,0
21.16,1288,4033652.0,54.059870725588574,13,169,7,0,0,0,0
8.3,478,-16802842.0,117.8286984804234,9,31,11,0,1,1,0
211.75,895,-15005185.0,72.67561918020866,23,300,8,1,0,1,0
2.94,84106,-11545815.0,27.751579405635624,3,434,8,0,2,1,0
111.94,92337,3780540.0,110.04191639208472,2,12,4,1,1,0,0
9.67,276,1896118.0,109.57477783026607,5,438,12,0,1,0,0
23.92,84106,32625204.0,57.70306140643938,11,524,8,0,0,0,0
7.72,759,25595534.0,69.3831857196958,11,347,11,0,0,0,0
78.18,525713,-16534388.0,79.7484938485561,12,546,7,0,0,1,0
1.03,3776,-5008285.0,73.71902332037382,9,426,8,1,0,1,0
6.63,1139,-30804828.0,98.90820501435921,0,245,8,0,1,1,0
51.92,19408,-12261141.0,28.68253888808454,22,253,5,1,2,1,0
549.08,2691,13507812.0,92.13085689109468,2,136,9,0,1,0,0
37.2,1139,-30282077.0,136.12751619763327,23,278,1,0,1,1,0
119.01,34882,18642953.0,43.653522787332214,12,455,7,0,2,0,0
37.88,50489,-21531558.0,58.91094896270874,13,166,5,0,0,1,0
98.77,633,-2946763.0,125.64959652376517,23,515,5,1,1,1,0
15.65,151815,-20983254.0,69.06301160747137,18,450,0,1,0,1,0
3.63,28278,18348517.0,70.41010162584962,21,145,0,1,0,0,0
20.07,427,2919815.0,95.11831412677857,13,159,10,0,1,0,0
60.05,2456,-7392244.0,17.996175130443238,17,611,5,0,2,1,0
42.82,2504700,35346378.0,41.01975019284479,23,78,7,0,2,0,0
205.37,2691,1779560.0,31.18204317816512,18,515,5,0,2,0,0
3.13,77,15789757.0,108.04257396916795,13,306,13,0,1,0,0
117.36,757530,13727896.0,120.31441078228065,19,192,7,1,1,0,0
60.06,77,17196503.0,77.14995206585235,11,107,2,0,0,0,0
47.06,190249,40616941.0,127.11004496729613,15,189,11,0,1,0,0
54.17,895,821003.0,46.766038815577836,8,548,2,1,0,0,0
55.77,254282,-760720.0,75.46137656544752,8,518,2,1,0,1,0
106.43,4677,27468836.0,45.580271913572155,12,679,6,1,0,0,0
5.28,1063,-13179239.0,119.45430535008357,4,48,12,1,1,1,0
209.89,27971,29470980.0,58.63784027258244,9,328,4,0,0,0,0
6.74,310,-11316994.0,93.06854350474696,18,127,12,0,1,1,0
77.83,1645,19328740.0,30.690778410451095,12,97,6,1,2,0,0
36.05,372,1408148.0,100.28207760693084,20,74,10,0,1,0,0
59.74,217,5450506.0,16.24035147371568,23,685,1,0,2,0,0
51.51,75903,-5154373.0,9.79508786190851,7,497,2,0,2,1,0
61.48,85,-14455887.0,74.98387772167077,7,332,2,0,0,1,0
61.52,295,-9689526.0,75.08438057529973,9,474,2,1,0,1,0
72.47,53,15451123.0,88.58305249688,13,84,5,1,0,0,0
113.19,54287,4402548.0,55.65967164163956,12,69,6,0,0,0,0
203.37,6469,-10045351.0,118.42478629126789,6,270,4,0,1,1,0
114.75,1526206,15005431.0,111.5604643879133,14,131,12,0,1,0,0
40.51,525713,-17717797.0,63.86112490229154,18,557,11,0,0,1,0
16.67,94014,7602136.0,85.85833555582661,12,460,1,0,0,0,0
4.36,7987,6858891.0,97.88260591805607,10,42,12,1,1,0,0
178.2,218,-7805377.0,106.38372920989934,12,281,8,1,1,1,0
9.44,899,17915261.0,128.98874692783284,8,311,11,1,1,0,0
65.63,1504,1661399.0,61.78783339066847,18,317,0,1,0,0,0
43.1,899,18552876.0,68.20295289760529,10,208,2,1,0,0,0
99.1,47772,9472201.0,98.55066834571207,5,602,4,1,1,0,0
86.46,95,-1652060.0,75.01613152929183,8,466,4,1,0,1,0
32.45,107941,-3810065.0,89.7949003013122,21,537,7,0,0,1,0
560.97,606,10430969.0,122.74980933181952,17,638,9,0,1,0,0
47.92,4056,13587953.0,139.5692677867227,2,299,3,0,1,0,0
88.3,123,-168889.0,96.22542268811992,15,679,6,1,1,1,0
9.56,2872,10028018.0,87.92021568154868,20,491,12,0,0,0,0
105.3,110,21718237.0,37.55566504233607,7,394,4,1,2,0,0
2.33,27971,-30528248.0,58.51899487102012,15,575,12,0,0,1,0
17.81,53,-31457227.0,93.85290811651625,18,314,1,0,1,1,0
24.76,77,-9698186.0,76.90382528913243,14,322,6,0,0,1,0
91.22,308,-8974426.0,30.92238601198161,11,392,11,1,2,1,0
65.9,14871,-21788955.0,72.31735630104326,18,614,6,0,0,1,0
81.74,277,-12051689.0,111.65792753760655,17,420,6,1,1,1,0
4.92,761,9329455.0,124.82771033529126,6,346,11,0,1,0,0
140.79,269,-11350715.0,20.972207539335415,6,563,4,1,2,1,0
192.37,1312922,-22377593.0,72.73049891788847,9,20,4,0,0,1,0
166.51,23727,-31259074.0,83.10486619941564,23,374,0,1,0,1,0
117.48,248,-7418701.0,66.77890705585502,3,494,4,0,0,1,0
40.78,299480,-10768780.0,134.44743493362287,13,373,7,0,1,1,0
130.62,525713,-8640901.0,66.86520394117383,16,334,1,0,0,1,0
15.72,50489,26923713.0,58.84322720203054,20,41,6,0,0,0,0
100.25,17047,-537538.0,92.54505247218144,11,666,0,0,1,1,0
66.55,18408,58946.0,75.18644279250658,5,20,4,1,0,0,0
78.64,8007,2535388.0,70.60681166971882,4,116,0,0,0,0,0
26.69,218,21719418.0,85.44058561495582,4,543,4,1,0,0,0
28.4,1490,33901595.0,55.19363733654262,3,142,8,0,0,0,0
92.8,254282,-16976962.0,73.80854509098857,12,333,6,1,0,1,0
6.92,761,18763423.0,105.23140130270838,0,101,12,0,1,0,0
106.1,759,-30741932.0,87.9736831723308,23,665,10,1,0,1,0
110.88,2148,17781587.0,83.28256171511548,3,494,4,0,0,0,0
192.4,3684,-7832425.0,54.6648431211198,5,442,4,0,0,1,0
54.95,19054,14455580.0,60.4371922063913,5,321,2,1,0,0,0
51.07,129,-12836817.0,62.20545129208593,9,607,2,1,0,1,0
114.85,4677,97174.0,130.61245546043125,3,316,4,1,1,0,0
12.82,54287,-8261156.0,128.9514408008612,23,396,7,0,1,1,0
543.01,372,10369223.0,33.51126006897559,21,601,12,0,2,0,0
3.2,276896,-10760587.0,98.21748815151767,17,190,0,1,1,1,0
3.31,633,14667637.0,51.29264155821554,10,300,8,1,0,0,0
25.04,145,-16803548.0,21.917342177447694,22,16,1,1,2,1,0
1.62,743,-4230612.0,94.99786170921269,19,583,9,0,1,1,0
2.4,1684,22965733.0,109.47342970881208,15,516,13,0,1,0,0
2.45,2036,-9507469.0,86.17870659826919,20,101,12,0,0,1,0
9.96,31515,-6011852.0,43.69327091146343,22,527,13,1,2,1,0
4.62,498,12069038.0,126.28484803567997,13,325,8,0,1,0,0
1.44,895,-13919146.0,59.89782709701578,17,388,1,1,0,1,0
3.99,18408,7115696.0,95.27874765886632,16,33,12,1,1,0,0
125.3,258,11137438.0,84.23755548650026,5,328,4,1,0,0,0
47.89,302,14423920.0,103.84530374410741,20,663,6,0,1,0,0
186.03,299480,-5636988.0,138.1840233328654,11,217,4,0,1,1,0
4.81,217,15133895.0,94.0737074422686,10,224,12,0,1,0,0
71.03,2504700,5062196.0,111.30790054511355,9,272,2,0,1,0,0
39.33,2036,-17721828.0,142.44293765967794,23,373,7,0,1,1,0
4.47,1930,12536181.0,84.81915155903177,21,401,13,0,0,0,0
35.37,1443,-4733046.0,101.89558946928176,15,161,10,0,1,1,0
4.99,899,-25601850.0,50.88103687766677,10,673,9,1,0,1,0
19.86,1892,11529666.0,80.4364225389093,22,599,1,1,0,0,0
86.99,77,-26044895.0,93.38100554507304,11,64,4,0,1,1,0
60.3,1858,-26204191.0,30.43564247133407,14,215,1,1,2,1,0
5.7,207,7379849.0,110.28871402213603,10,224,12,1,1,0,0
26.52,841711,-30667758.0,46.32461869734624,19,213,6,1,0,1,0
4.14,103927,-6255494.0,23.59769662564831,6,414,9,0,2,1,0
561.64,1571,-34421841.0,113.16746082855083,16,109,13,1,1,1,0
1.9,695,5062852.0,104.97553846511518,2,174,11,1,1,0,0
9.41,61,-13035610.0,92.69148421960313,9,290,8,0,1,1,0
9.04,1383,24556777.0,121.07642864274226,8,67,12,1,1,0,0
29.7,203571,2774144.0,98.59715702731842,0,631,3,0,1,0,0
93.18,149,12727173.0,74.21129875328776,4,395,4,0,0,0,0
